date,collected_at,source,market,category_id,category_name,ranking_type,ranking_url,global_rank,page_rank,group_type,group_value,group_rank,product_id,product_name,brand_name,product_url,image_url,image_path,rating_score,review_count,price_text,rank_change_text,brand_url
2025-12-28,2025-12-28T04:49:34.783349Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,28.0,8.0,,,,10195129,アユーラ / メディテーションバスt,アユーラ,https://www.cosme.net/products/10195129/,https://cache-cdn.cosme.net/media/product/10195/skuimg_766646_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__28__10195129.jpg,5.6,5664,"税込価格：300ml・2,200円",順位ダウン,https://www.cosme.net/brands/85/
2025-12-28,2025-12-28T04:49:35.528285Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,29.0,9.0,,,,10240557,ONE BY KOSE / セラム シールド,ONE BY KOSE,https://www.cosme.net/products/10240557/,https://cache-cdn.cosme.net/media/product/10240/skuimg-d_92980_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__29__10240557.jpg,5.3,5584,"税込価格：7g・1,078円 (編集部調べ)",順位変わらず,https://www.cosme.net/brands/113987/
2025-12-28,2025-12-28T04:49:36.266471Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/2,30.0,10.0,,,,10209809,コスメデコルテ / リポソーム アドバンスト リペアセラム,コスメデコルテ,https://www.cosme.net/products/10209809/,https://cache-cdn.cosme.net/media/product/10209/skuimg-d_34901_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__30__10209809.jpg,5.8,16632,"税込価格：30ml・8,800円",順位ダウン,https://www.cosme.net/brands/79/
2025-12-28,2025-12-28T04:49:40.152126Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,31.0,1.0,,,,10276724,エリクシール / リフトモイスト エマルジョン しっとりタイプ ba,エリクシール,https://www.cosme.net/products/10276724/,https://cache-cdn.cosme.net/media/product/10276/skuimg_1048928_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__31__10276724.jpg,5.4,1194,"税込価格：110ml・3,300円 (編集部調べ)",ランキング初登場,https://www.cosme.net/brands/7/
2025-12-28,2025-12-28T04:49:40.888277Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,32.0,2.0,,,,10201834,SUQQU(スック) / シグニチャー カラー アイズ,SUQQU(スック),https://www.cosme.net/products/10201834/,https://cache-cdn.cosme.net/media/product/10201/skuimg_1042624_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__32__10201834.jpg,5.7,4690,"税込価格：7,700円",10位以上順位アップ,https://www.cosme.net/brands/7609/
2025-12-28,2025-12-28T04:49:41.610675Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,33.0,3.0,,,,10275334,キュレル / 潤浸保湿 泡ジェル洗顔料,キュレル,https://www.cosme.net/products/10275334/,https://cache-cdn.cosme.net/media/product/10275/skuimg_1045731_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__33__10275334.jpg,5.0,602,税込価格：200g (オープン価格) (編集部調べ),10位以上順位アップ,https://www.cosme.net/brands/264/
2025-12-28,2025-12-28T04:49:42.218826Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,34.0,4.0,,,,10251452,コーセーコスメニエンス / メイク キープ ミスト EX ＋,コーセーコスメニエンス,https://www.cosme.net/products/10251452/,https://cache-cdn.cosme.net/media/product/10251/skuimg_958918_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__34__10251452.jpg,5.2,4688,税込価格：35ml・946円 (編集部調べ),10位以上順位アップ,https://www.cosme.net/brands/776/
2025-12-28,2025-12-28T04:49:42.948892Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,35.0,5.0,,,,10242325,シュウ ウエムラ / アルティム8∞ スブリム ビューティ クレンジング オイルn,シュウ ウエムラ,https://www.cosme.net/products/10242325/,https://cache-cdn.cosme.net/media/product/10242/skuimg-d_97093_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__35__10242325.jpg,5.9,6348,"税込価格：150ml・6,270円",順位ダウン,https://www.cosme.net/brands/788/
2025-12-28,2025-12-28T04:49:43.689504Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,36.0,6.0,,,,10227126,キュレル / キュレル バスタイム モイストバリアクリーム,キュレル,https://www.cosme.net/products/10227126/,https://cache-cdn.cosme.net/media/product/10227/skuimg-d_68291_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__36__10227126.jpg,5.6,2787,"税込価格：310g(つけかえ用)・1,760円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/264/
2025-12-28,2025-12-28T04:49:44.422161Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,37.0,7.0,,,,10260998,ロージーローザ / パウダーブラシＥＸ,ロージーローザ,https://www.cosme.net/products/10260998/,https://cache-cdn.cosme.net/media/product/10260/skuimg_994796_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__37__10260998.jpg,5.8,3060,"税込価格：2,200円",順位アップ,https://www.cosme.net/brands/3608/
2025-12-28,2025-12-28T04:49:45.173599Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,38.0,8.0,,,,10256652,soaddicted / ラッシュアディクト アイラッシュ コンディショニング セラム アドバンス,soaddicted,https://www.cosme.net/products/10256652/,https://cache-cdn.cosme.net/media/product/10256/skuimg_979302_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__38__10256652.jpg,5.6,1149,"税込価格：5ml・11,000円",順位ダウン,https://www.cosme.net/brands/116136/
2025-12-28,2025-12-28T04:49:45.915129Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,39.0,9.0,,,,2893546,SK-II / フェイシャル トリートメント エッセンス,SK-II,https://www.cosme.net/products/2893546/,https://cache-cdn.cosme.net/media/product/2893/skuimg_815511_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__39__2893546.jpg,5.6,36531,"税込価格：75ml・12,650円 (編集部調べ)",順位ダウン,https://www.cosme.net/brands/73/
2025-12-28,2025-12-28T04:49:46.523423Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/3,40.0,10.0,,,,10235626,rom&nd / ハンオールブロウカラ,rom&nd,https://www.cosme.net/products/10235626/,https://cache-cdn.cosme.net/media/product/10235/skuimg_930086_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__40__10235626.jpg,5.4,8696,税込価格：4g・825円,順位ダウン,https://www.cosme.net/brands/118627/
2025-12-28,2025-12-28T04:49:49.859288Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,41.0,1.0,,,,10239434,セザンヌ / チークブラッシュ,セザンヌ,https://www.cosme.net/products/10239434/,https://cache-cdn.cosme.net/media/product/10239/skuimg-d_90429_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__41__10239434.jpg,5.2,5455,税込価格：550円,順位ダウン,https://www.cosme.net/brands/89/
2025-12-28,2025-12-28T04:49:50.623973Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,42.0,2.0,,,,10276613,ディオール / バックステージ グロウ マキシマイザー パレット,ディオール,https://www.cosme.net/products/10276613/,https://cache-cdn.cosme.net/media/product/10276/skuimg_1048460_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__42__10276613.jpg,5.8,1112,"税込価格：6,930円",順位ダウン,https://www.cosme.net/brands/46/
2025-12-28,2025-12-28T04:49:51.359339Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,43.0,3.0,,,,10189923,キュレル / ディープモイスチャースプレー,キュレル,https://www.cosme.net/products/10189923/,https://cache-cdn.cosme.net/media/product/10189/skuimg_994929_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__43__10189923.jpg,5.6,7984,税込価格：60g・990円 (編集部調べ),順位アップ,https://www.cosme.net/brands/264/
2025-12-28,2025-12-28T04:49:52.023267Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,44.0,4.0,,,,10212986,ファンケル / マイルドクレンジング オイル,ファンケル,https://www.cosme.net/products/10212986/,https://cache-cdn.cosme.net/media/product/10212/skuimg_823397_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__44__10212986.jpg,5.5,11233,"税込価格：115ml・1,760円",順位アップ,https://www.cosme.net/brands/111/
2025-12-28,2025-12-28T04:49:52.774630Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,45.0,5.0,,,,10258896,セザンヌ / 影色リップメイカー,セザンヌ,https://www.cosme.net/products/10258896/,https://cache-cdn.cosme.net/media/product/10258/skuimg_993177_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__45__10258896.jpg,5.1,1997,税込価格：660円,10位以上順位アップ,https://www.cosme.net/brands/89/
2025-12-28,2025-12-28T04:49:53.531534Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,46.0,6.0,,,,10284151,ルルルン / ルルルンプレシャス GREEN（Glow Up）,ルルルン,https://www.cosme.net/products/10284151/,https://cache-cdn.cosme.net/media/product/10284/skuimg_1070164_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__46__10284151.jpg,5.5,328,税込価格：7枚入・605円,ランキング初登場,https://www.cosme.net/brands/103508/
2025-12-28,2025-12-28T04:49:54.282333Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,47.0,7.0,,,,10181425,d プログラム / エッセンスイン クレンジングフォーム,d プログラム,https://www.cosme.net/products/10181425/,https://cache-cdn.cosme.net/media/product/10181/skuimg_1082483_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__47__10181425.jpg,5.3,11714,税込価格：20g・550円,順位アップ,https://www.cosme.net/brands/645/
2025-12-28,2025-12-28T04:49:55.040848Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,48.0,8.0,,,,10266904,FAS / FAS ザ ブラック デイ クリーム,FAS,https://www.cosme.net/products/10266904/,https://cache-cdn.cosme.net/media/product/10266/skuimg_1016171_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__48__10266904.jpg,5.5,1761,"税込価格：40g・6,600円",順位ダウン,https://www.cosme.net/brands/128457/
2025-12-28,2025-12-28T04:49:55.776488Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,49.0,9.0,,,,10265318,ラ ロッシュ ポゼ / UVイデア XL プロテクショントーンアップ ローズ+,ラ ロッシュ ポゼ,https://www.cosme.net/products/10265318/,https://cache-cdn.cosme.net/media/product/10265/skuimg_1010911_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__49__10265318.jpg,5.3,2897,"税込価格：30mL・3,960円",順位ダウン,https://www.cosme.net/brands/3948/
2025-12-28,2025-12-28T04:49:56.508883Z,cosme,JP,ALL,종합 뷰티,products_top100,https://www.cosme.net/ranking/products/page/4,50.0,10.0,,,,10276713,ランコム / ジェニフィック アルティメ エッセンス ローション,ランコム,https://www.cosme.net/products/10276713/,https://cache-cdn.cosme.net/media/product/10276/skuimg_1048918_m.jpg,C:\Users\User\Desktop\AMORE\AMORE\src\output\2025-12-28_images\ALL__products_top100__50__10276713.jpg,5.6,3140,"税込価格：150mL・9,900円",10位以上順位アップ,https://www.cosme.net/brands/42/
